configuration,problem,model,data_file,status,time,peakDepth,nodes,variables,intVars,boolVariables,objective,propagations,initTime,method,baseMem,restarts,nSolutions,flatBoolVars,randomSeed,evaluatedHalfReifiedConstraints,flatIntConstraints,solver_objective,backjumps,solveTime,flatIntVars,nogoods,flatTime,peakMem,flatBoolConstraints,failures,run,trailMem,eliminatedImplications,paths,propagators,optTime,evaluatedReifiedConstraints
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta59_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta59_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7865213472396,760,5273026,253001,3058,249941,-14640,283454568,0.137,minimize,0.0,49,49,2300,306111903,1550,6871,-14640,3929604,1199.219,3056,1305647,0.778608,0.0,3000,1305647,MaxEff_dcmp,0.94,800,0,3823,5.275,1500
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_8a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4989730976522,2018,2674635,1806780,8149,1798629,-43067,217980592,0.375,minimize,0.0,203,203,6100,571584530,4100,18267,-43067,1916804,1198.126,8147,347128,1.87276,0.0,8000,347128,MaxEff_dcmp,3.16,2100,0,10185,523.116,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta38_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4873420577496,458,3002538,204049,1842,202205,-7131,497359218,0.082,minimize,0.0,19,19,1380,-750165179,930,4135,-7131,1946640,1199.488,1840,1047046,0.509209,0.0,1800,1047046,MaxEff_dcmp,0.94,480,0,2311,71.518,900
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4876538421959,2019,1980777,1586850,8113,1578735,-44408,224910828,0.388,minimize,0.0,182,182,6100,292396851,4100,18231,-44408,1370100,1198.071,8111,242476,1.93172,0.0,8000,242476,MaxEff_dcmp,3.16,2100,0,10131,1172.665,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3584212735295,2019,1938573,1368795,8128,1360665,-43567,193428448,0.377,minimize,0.0,107,107,6100,441456295,4100,18246,-43567,1450274,1198.108,8126,271001,1.89218,0.0,8000,271001,MaxEff_dcmp,3.16,2100,0,10156,729.758,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta69_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta69_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7918815016747,1016,2754873,432325,4065,428258,-21599,246490467,0.189,minimize,0.0,49,49,3050,-1465421051,2050,9133,-21599,2085861,1198.979,4063,618839,1.018729,0.0,4000,618839,MaxEff_dcmp,1.41,1050,0,5089,793.815,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta51_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6380571313202,763,4762156,272880,3060,269818,-14889,294840453,0.141,minimize,0.0,56,56,2300,1732650966,1550,6873,-14889,3559091,1199.225,3058,1160030,0.774409,0.0,3000,1160030,MaxEff_dcmp,0.94,800,0,3827,6.357,1500
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta58_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta58_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6380496956408,763,3353094,305464,3079,302383,-16354,283549145,0.144,minimize,0.0,55,55,2300,1050501749,1550,6892,-16354,2597309,1199.218,3077,713433,0.781401,0.0,3000,713433,MaxEff_dcmp,0.94,800,0,3858,7.108,1500
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta54_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta54_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7278856523335,761,2881364,452611,3076,449533,-16041,241601711,0.139,minimize,0.0,65,65,2300,-1325841851,1550,6889,-16041,2093877,1199.224,3074,737668,0.777656,0.0,3000,737668,MaxEff_dcmp,0.94,800,0,3852,53.385,1500
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta45_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta45_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5730899982154,607,2778374,271820,2433,269385,-10893,495701414,0.11,minimize,0.0,26,26,1830,2126238929,1230,5481,-10893,2112862,1199.348,2431,649884,0.649845,0.0,2400,649884,MaxEff_dcmp,0.94,630,0,3050,365.286,1200
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta45_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta45_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5798547193408,609,2888311,309759,2438,307319,-10854,488922458,0.109,minimize,0.0,23,23,1830,548162826,1230,5486,-10854,2211646,1199.39,2436,662895,0.610094,0.0,2400,662895,MaxEff_dcmp,0.94,630,0,3058,563.556,1200
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta34_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5721720829606,461,2797436,242091,1843,240246,-10261,421618844,0.083,minimize,0.0,24,24,1380,1220808210,930,4136,-10261,1931317,1199.483,1841,854902,0.51476,0.0,1800,854902,MaxEff_dcmp,0.94,480,0,2313,283.197,900
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta60_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.656384948641,764,6693490,292188,3061,289125,-14992,219004394,0.139,minimize,0.0,44,44,2300,1334292669,1550,6874,-14992,5479936,1199.228,3059,1179572,0.770383,0.0,3000,1179572,MaxEff_dcmp,0.94,800,0,3829,10.342,1500
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3826029468328,2019,1376941,1215190,8166,1207022,-31260,299419204,0.374,minimize,0.0,101,101,6100,-1503523400,4100,18284,-31260,1123446,1198.145,8164,48603,1.88669,0.0,8000,48603,MaxEff_dcmp,2.11,2100,0,10211,487.813,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_8a_alloc1_MaxEffGini.dzn,SATISFIED,1201.2710672952235,2017,2131217,744457,8149,736306,-19907,281150376,0.381,minimize,0.0,42,42,6100,-1909129393,4100,18267,-19907,1953777,1198.111,8147,91310,1.88976,0.0,8000,91310,MaxEff_dcmp,1.41,2100,0,10185,1173.015,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta37_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta37_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.510493291542,461,3573327,198727,1843,196882,-8284,418895662,0.082,minimize,0.0,25,25,1380,1936184972,930,4136,-8284,2532895,1199.483,1841,1028700,0.516572,0.0,1800,1028700,MaxEff_dcmp,0.94,480,0,2313,185.292,900
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta75_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta75_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4004953894764,2019,1709034,1538296,8131,1530163,-44353,206973673,0.374,minimize,0.0,138,138,6100,761395245,4100,18249,-44353,1058729,1198.099,8129,370731,1.90703,0.0,8000,370731,MaxEff_dcmp,3.16,2100,0,10156,81.789,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.47391865775,2017,2133126,1761966,8123,1753841,-42044,241561943,0.37,minimize,0.0,200,200,6100,1659228839,4100,18241,-42044,1489244,1198.11,8121,239672,1.88899,0.0,8000,239672,MaxEff_dcmp,3.16,2100,0,10146,424.791,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta69_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta69_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.835200874135,1016,3038565,465653,4058,461593,-21599,249192837,0.188,minimize,0.0,56,56,3050,-1287464836,2050,9126,-21599,2339292,1198.987,4056,641919,1.01206,0.0,4000,641919,MaxEff_dcmp,1.41,1050,0,5078,673.268,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta50_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta50_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6150414999574,603,2658840,391289,2443,388844,-9465,416768439,0.11,minimize,0.0,38,38,1830,84867200,1230,5491,-9465,2416209,1199.393,2441,222780,0.605167,0.0,2400,222780,MaxEff_dcmp,0.94,630,0,3068,1090.382,1200
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta56_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta56_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.607171896845,764,3478789,287619,3072,284545,-15896,258290095,0.138,minimize,0.0,51,51,2300,1374288203,1550,6885,-15896,2576995,1199.19,3070,862408,0.810691,0.0,3000,862408,MaxEff_dcmp,0.94,800,0,3844,4.875,1500
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_8a_alloc1_MaxEffGini.dzn,SATISFIED,1201.382326276973,2019,1839441,1343761,8156,1335603,-43567,195325559,0.385,minimize,0.0,99,99,6100,-1478947484,4100,18274,-43567,1342911,1198.098,8154,295287,1.90103,0.0,8000,295287,MaxEff_dcmp,3.16,2100,0,10199,795.165,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4512916058302,2015,1697243,1081257,8168,1073087,-24576,257331721,0.385,minimize,0.0,95,95,6100,-779529094,4100,18286,-24576,1438297,1198.04,8166,66338,1.96934,0.0,8000,66338,MaxEff_dcmp,1.41,2100,0,10215,1139.705,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.8868981525302,1013,2272618,616843,4074,612767,-19384,316615056,0.189,minimize,0.0,53,53,3050,-1654173566,2050,9142,-19384,1765067,1198.986,4072,453336,1.012359,0.0,4000,453336,MaxEff_dcmp,1.41,1050,0,5103,507.508,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta48_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.618219209835,605,3384001,337923,2441,335480,-10459,448651300,0.11,minimize,0.0,29,29,1830,1843696807,1230,5489,-10459,2811834,1199.4,2439,555139,0.612676,0.0,2400,555139,MaxEff_dcmp,0.94,630,0,3064,1193.102,1200
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta79_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta79_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.36879407987,2021,1619781,1420025,8109,1411914,-44118,213662974,0.381,minimize,0.0,121,121,6100,-1536725345,4100,18227,-44118,1087323,1198.111,8107,286762,1.8867,0.0,8000,286762,MaxEff_dcmp,3.16,2100,0,10123,207.381,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3604055568576,2020,1735961,1443260,8110,1435148,-43882,185148601,0.372,minimize,0.0,147,147,6100,978537319,4100,18228,-43882,1126706,1198.117,8108,311094,1.88222,0.0,8000,311094,MaxEff_dcmp,3.16,2100,0,10125,80.598,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta40_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta40_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.52378519997,457,4427303,214879,1839,213038,-7911,427767423,0.08,minimize,0.0,18,18,1380,2019541627,930,4132,-7911,3307134,1199.487,1837,1111685,0.513641,0.0,1800,1111685,MaxEff_dcmp,0.94,480,0,2305,994.277,900
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4739964194596,2019,2074472,1220494,8164,1212328,-28804,245184996,0.389,minimize,0.0,171,171,6100,-692897601,4100,18282,-28804,1654750,1198.126,8162,73969,1.9279,0.0,8000,73969,MaxEff_dcmp,2.11,2100,0,10207,1182.208,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta61_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta61_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.8413056842983,1014,1810192,436917,4070,432845,-19496,231528048,0.191,minimize,0.0,75,75,3050,2040638416,2050,9138,-19496,1258474,1198.959,4068,475093,1.0399,0.0,4000,475093,MaxEff_dcmp,0.94,1050,0,5095,88.019,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3014849796891,2017,1665575,970679,8192,962485,-23813,235528080,0.377,minimize,0.0,56,56,6100,143796324,4100,18310,-23813,1484248,1198.128,8190,66976,1.88182,0.0,8000,66976,MaxEff_dcmp,4.75,2100,0,10254,995.614,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta49_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta49_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.559404509142,610,2883261,263172,2440,260730,-9670,495230959,0.11,minimize,0.0,28,28,1830,-901039741,1230,5488,-9670,2186467,1199.39,2438,679624,0.6079,0.0,2400,679624,MaxEff_dcmp,0.94,630,0,3062,183.967,1200
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta40_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta40_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5039417576045,456,4422195,171370,1834,169534,-7212,421749227,0.083,minimize,0.0,20,20,1380,1977104127,930,4127,-7212,3268892,1199.485,1832,1143919,0.514704,0.0,1800,1143919,MaxEff_dcmp,0.63,480,0,2297,401.006,900
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.46826264821,2019,1601075,1548479,8117,1540360,-43497,216309935,0.387,minimize,0.0,157,157,6100,386445127,4100,18235,-43497,1018783,1198.1,8115,264342,1.89735,0.0,8000,264342,MaxEff_dcmp,3.16,2100,0,10139,217.326,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta47_2a_alloc1_MaxEffGini.dzn,OPTIMAL_SOLUTION,229.14651470445096,602,763222,283783,2436,281345,-9720,115838368,0.111,minimize,0.0,40,40,1830,-1421993708,1230,5484,-9720,650669,227.922,2434,94424,0.645938,0.0,2400,94424,MaxEff_dcmp,0.63,630,0,3056,196.089,1200
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta61_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7616004701704,1015,2265601,416368,4054,412312,-19457,349153891,0.188,minimize,0.0,64,64,3050,-1387293123,2050,9122,-19457,1619340,1198.958,4052,580868,1.04328,0.0,4000,580868,MaxEff_dcmp,1.41,1050,0,5070,11.304,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta41_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta41_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6063912324607,608,3497638,312119,2437,309680,-11231,507534246,0.113,minimize,0.0,34,34,1830,-2108240841,1230,5485,-11231,2968071,1199.357,2435,509772,0.645276,0.0,2400,509772,MaxEff_dcmp,0.94,630,0,3058,1013.329,1200
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7486497834325,1016,2642187,357879,4054,353823,-18502,280046726,0.179,minimize,0.0,50,50,3050,-1423920893,2050,9122,-18502,1922576,1198.988,4052,668298,1.01268,0.0,4000,668298,MaxEff_dcmp,1.41,1050,0,5067,219.039,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7961352374405,1012,2078226,436617,4058,432557,-20028,354648338,0.191,minimize,0.0,39,39,3050,771259122,2050,9126,-20028,1373967,1198.968,4056,664141,1.031369,0.0,4000,664141,MaxEff_dcmp,1.41,1050,0,5078,439.754,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta51_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.581044793129,762,4120523,226890,3067,223821,-14795,307188562,0.136,minimize,0.0,47,47,2300,-678845206,1550,6880,-14795,2747368,1199.231,3065,1336819,0.767612,0.0,3000,1336819,MaxEff_dcmp,0.94,800,0,3838,2.659,1500
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4935341086239,2018,1930195,1666096,8121,1657973,-44181,187112550,0.377,minimize,0.0,155,155,6100,130010332,4100,18239,-44181,1314505,1198.095,8119,301915,1.90736,0.0,8000,301915,MaxEff_dcmp,3.16,2100,0,10142,456.258,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3909271508455,2017,2196854,949594,8141,941451,-26262,310464711,0.388,minimize,0.0,61,61,6100,510713557,4100,18259,-26262,1983382,1198.14,8139,89174,1.87411,0.0,8000,89174,MaxEff_dcmp,1.41,2100,0,10176,1053.038,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta51_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5590256918222,763,3715455,226872,3076,223794,-14795,284448344,0.139,minimize,0.0,50,50,2300,887081947,1550,6889,-14795,2423951,1199.227,3074,1252875,0.771989,0.0,3000,1252875,MaxEff_dcmp,0.94,800,0,3852,2.8,1500
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta31_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta31_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.496619829908,458,3321773,194050,1834,192214,-8086,440032403,0.081,minimize,0.0,23,23,1380,-1875523450,930,4127,-8086,2337547,1199.481,1832,973515,0.517802,0.0,1800,973515,MaxEff_dcmp,0.63,480,0,2297,786.908,900
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta46_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta46_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.587389729917,608,3007958,288185,2442,285741,-10385,485063127,0.112,minimize,0.0,23,23,1830,825615102,1230,5490,-10385,2365011,1199.39,2440,628897,0.608916,0.0,2400,628897,MaxEff_dcmp,0.94,630,0,3066,17.723,1200
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7726714201272,1013,2989261,406264,4053,402209,-19299,291627209,0.188,minimize,0.0,60,60,3050,-485132750,2050,9121,-19299,2402053,1198.952,4051,525869,1.04748,0.0,4000,525869,MaxEff_dcmp,1.41,1050,0,5068,16.136,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta33_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta33_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5529716089368,460,2957934,264618,1842,262774,-8842,434921867,0.085,minimize,0.0,34,34,1380,679583187,930,4135,-8842,2002452,1199.49,1840,939782,0.513134,0.0,1800,939782,MaxEff_dcmp,0.94,480,0,2311,403.366,900
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.2637028172612,2016,2066710,876941,8134,868805,-20598,281395132,0.374,minimize,0.0,111,111,6100,-1354946445,4100,18252,-20598,1760947,1198.096,8132,80825,1.90487,0.0,8000,80825,MaxEff_dcmp,2.11,2100,0,10162,1063.637999,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_8a_alloc1_MaxEffGini.dzn,SATISFIED,1201.5675071273,2020,2502346,1796774,8147,1788625,-42285,203664722,0.386,minimize,0.0,238,238,6100,-1301533239,4100,18265,-42285,1707144,1198.12,8145,313937,1.87819,0.0,8000,313937,MaxEff_dcmp,3.16,2100,0,10181,1133.605,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.2403260301799,2016,1551910,893549,8169,885378,-22610,241934662,0.388,minimize,0.0,43,43,6100,-1241353502,4100,18287,-22610,1401392,1198.035,8167,62431,1.96498,0.0,8000,62431,MaxEff_dcmp,3.16,2100,0,10217,601.024,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4323197603226,2017,1872462,1460227,8112,1452113,-42044,193787687,0.381,minimize,0.0,148,148,6100,1167908858,4100,18230,-42044,1286083,1198.068,8110,286827,1.92355,0.0,8000,286827,MaxEff_dcmp,3.16,2100,0,10129,212.988,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.6661407537758,,,,,,-46906,,,minimize,,,219,6100,,4100,18282,,,,8162,,1.88878,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta61_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta61_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.778812168166,1013,1854077,439878,4061,435815,-19606,298786824,0.189,minimize,0.0,53,53,3050,1216363365,2050,9129,-19606,1273446,1198.981,4059,526390,1.01769,0.0,4000,526390,MaxEff_dcmp,0.94,1050,0,5081,200.34,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta68_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta68_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.736936463043,1013,1714703,369858,4061,365795,-18487,339912792,0.183,minimize,0.0,43,43,3050,-276222330,2050,9129,-18487,1135511,1198.972,4059,535044,1.02562,0.0,4000,535044,MaxEff_dcmp,0.94,1050,0,5081,68.771,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta63_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta63_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.8196151647717,1014,2779204,504557,4066,500489,-17966,281924566,0.186,minimize,0.0,85,85,3050,866053694,2050,9134,-17966,2039387,1198.988,4064,653498,1.01288,0.0,4000,653498,MaxEff_dcmp,0.94,1050,0,5091,342.386,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4175226222724,2019,1976139,1612020,8108,1603910,-47213,189068538,0.38,minimize,0.0,121,121,6100,-1478433600,4100,18226,-47213,1467859,1198.103,8106,262816,1.89492,0.0,8000,262816,MaxEff_dcmp,3.16,2100,0,10121,571.512,4000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta67_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta67_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.723275564611,1010,1575549,356422,4063,352357,-18895,293650640,0.183,minimize,0.0,40,40,3050,26538580,2050,9131,-18895,1050579,1198.985,4061,483879,1.013879,0.0,4000,483879,MaxEff_dcmp,0.94,1050,0,5085,37.004,2000
Chuffed Dcmp,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta66_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7897036150098,1014,2282542,338311,4062,334247,-19664,311965747,0.185,minimize,0.0,36,36,3050,1472715785,2050,9130,-19664,1543182,1198.991,4060,702226,1.00815,0.0,4000,702226,MaxEff_dcmp,1.41,1050,0,5083,110.212,2000
