configuration,problem,model,data_file,status,time,peakDepth,nodes,variables,intVars,boolVariables,objective,propagations,initTime,method,baseMem,restarts,nSolutions,flatBoolVars,randomSeed,evaluatedHalfReifiedConstraints,flatIntConstraints,solver_objective,backjumps,solveTime,flatIntVars,nogoods,flatTime,peakMem,flatBoolConstraints,failures,run,trailMem,eliminatedImplications,paths,propagators,optTime,evaluatedReifiedConstraints
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4624697659165,2019,2125309,1682064,8085,1673977,-43682,206777790,0.378,minimize,0.0,183,183,6100,262871000,4100,18205,-43682,1405358,1198.12,8084,349697,1.87831,0.0,8000,349697,MaxEff,3.16,2100,0,10088,1011.266,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta59_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta59_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5631059836596,761,5068181,223537,3049,220486,-14640,294973680,0.137,minimize,0.0,60,60,2300,-349967065,1550,6864,-14640,3603012,1199.225,3048,1419023,0.773131,0.0,3000,1419023,MaxEff,0.94,800,0,3811,5.359,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4422856401652,2021,1826710,1592142,8090,1584050,-44299,282851913,0.39,minimize,0.0,211,211,6100,1930928018,4100,18210,-44299,1197440,1198.112,8089,202244,1.89106,0.0,8000,202244,MaxEff,3.16,2100,0,10098,547.141,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.2139348387718,2017,2633459,1008475,8095,1000378,-35571,606621958,0.385,minimize,0.0,143,143,6100,-373288397,4100,18215,-35571,2243038,1198.042,8094,101347,1.9611,0.0,8000,101347,MaxEff,2.11,2100,0,10108,557.556,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta65_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta65_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5002000313252,,,,,,-18669,,,minimize,,,64,3050,,2050,9118,,,,4047,,1.00671,,4000,,MaxEff,,1050,0,,,2000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta60_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6024790797383,765,2844980,244566,3052,241512,-14327,292735465,0.141,minimize,0.0,61,61,2300,1403364233,1550,6867,-14327,1701045,1199.234,3051,1096981,0.770129,0.0,3000,1096981,MaxEff,0.94,800,0,3817,8.629,1500
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta69_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta69_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.542231950909,,,,,,-20727,,,minimize,,,75,3050,,2050,9121,,,,4050,,1.06409,,4000,,MaxEff,,1050,0,,,2000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta31_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta31_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5180960018188,460,3421687,191366,1830,189534,-8305,439193297,0.083,minimize,0.0,27,27,1380,463185507,930,4125,-8305,2442930,1199.497,1829,966192,0.503839,0.0,1800,966192,MaxEff,0.63,480,0,2293,1191.732,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta34_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.3940157163888,,,,,,-10261,,,minimize,,,33,1380,,930,4128,,,,1832,,0.51371,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta48_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5731719527394,606,3550035,266033,2432,263599,-10438,448527330,0.112,minimize,0.0,32,32,1830,212786788,1230,5482,-10438,2971645,1199.392,2431,559311,0.617215,0.0,2400,559311,MaxEff,0.94,630,0,3052,335.625,1200
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4196812398732,2019,6226922,1678801,8090,1670709,-44133,446221865,0.382,minimize,0.0,228,228,6100,-1397693223,4100,18210,-44133,5375661,1198.065,8089,390109,1.92997,0.0,8000,390109,MaxEff,3.16,2100,0,10098,665.939,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta34_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta34_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.414778303355,,,,,,-8217,,,minimize,,,25,1380,,930,4129,,,,1833,,0.516441,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta59_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta59_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6196724250913,762,6964057,239653,3051,236600,-12718,256675023,0.14,minimize,0.0,48,48,2300,1488658648,1550,6866,-12718,5927843,1199.219,3050,999144,0.778797,0.0,3000,999144,MaxEff,0.94,800,0,3815,23.335,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.076224340126,2017,6989489,490480,8090,482388,-21638,810484420,0.381,minimize,0.0,90,90,6100,1221302011,4100,18210,-21638,6508314,1198.034,8089,298582,1.9677,0.0,8000,298582,MaxEff,1.41,2100,0,10098,481.659,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta54_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.68141544424,763,4262402,285024,3052,281970,-14912,282528702,0.14,minimize,0.0,70,70,2300,-1404421302,1550,6867,-14912,3346276,1199.235,3051,862408,0.763642,0.0,3000,862408,MaxEff,0.94,800,0,3817,8.000999,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta69_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta69_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8109277356416,1016,2815682,417471,4049,413420,-21599,244087735,0.188,minimize,0.0,62,62,3050,1219947589,2050,9119,-21599,2147139,1198.993,4048,605177,1.0042,0.0,4000,605177,MaxEff,1.41,1050,0,5066,690.34,2000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3657813388854,2019,1853178,1533172,8085,1525085,-47213,189805341,0.379,minimize,0.0,133,133,6100,-867302425,4100,18205,-47213,1353525,1198.137,8084,230172,1.86289,0.0,8000,230172,MaxEff,3.16,2100,0,10088,417.488,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta54_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4294175188988,,,,,,-15857,,,minimize,,,53,2300,,1550,6866,,,,3050,,0.772058,,3000,,MaxEff,,800,0,,,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta42_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta42_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5873646568507,608,3317039,281176,2433,278741,-10712,555335648,0.111,minimize,0.0,30,30,1830,1059615906,1230,5483,-10712,2872059,1199.351,2432,427091,0.649085,0.0,2400,427091,MaxEff,0.94,630,0,3054,598.152,1200
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta41_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta41_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6677912250161,608,3416763,290476,2432,288042,-11169,513259174,0.112,minimize,0.0,34,34,1830,580015493,1230,5482,-11169,2915887,1199.351,2431,480905,0.649163,0.0,2400,480905,MaxEff,0.94,630,0,3052,954.514,1200
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4929417278618,2020,2919815,1747796,8087,1739707,-46430,313174404,0.388,minimize,0.0,206,206,6100,1952336856,4100,18207,-46430,2191138,1197.997,8086,311777,2.00497,0.0,8000,311777,MaxEff,3.16,2100,0,10092,540.741,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta57_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta57_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5626679584384,764,8430377,230687,3049,227636,-14840,217533348,0.139,minimize,0.0,74,74,2300,-640701868,1550,6864,-14840,6903702,1199.227,3048,1469818,0.771537,0.0,3000,1469818,MaxEff,0.94,800,0,3811,4.236,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta54_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5871505513787,762,4095411,288709,3052,285655,-14912,301010948,0.135,minimize,0.0,70,70,2300,2079929688,1550,6867,-14912,3197023,1199.243,3051,844751,0.757303,0.0,3000,844751,MaxEff,0.94,800,0,3817,11.609,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4044105727226,2018,1874109,1532694,8089,1524603,-42044,263698995,0.374,minimize,0.0,178,178,6100,-398247849,4100,18209,-42044,1287937,1198.117,8088,226112,1.88492,0.0,8000,226112,MaxEff,3.16,2100,0,10096,344.672,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta68_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta68_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7459556348622,1014,2063701,353976,4045,349929,-18468,290335271,0.187,minimize,0.0,53,53,3050,647301470,2050,9115,-18468,1411188,1198.984,4044,598309,1.01576,0.0,4000,598309,MaxEff,0.94,1050,0,5058,44.158,2000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta50_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta50_3a_alloc1_MaxEffSpread.dzn,OPTIMAL_SOLUTION,568.7678225524724,601,2062941,296905,2434,294469,-9429,274455216,0.114,minimize,0.0,47,47,1830,1772026132,1230,5484,-9429,1854304,567.514,2433,184690,0.650165,0.0,2400,184690,MaxEff,0.63,630,0,3056,298.037,1200
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6989507544786,,,,,,-43450,,,minimize,,,186,6100,,4100,18213,,,,8092,,1.89022,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta69_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta69_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.80037682876,1017,3161119,444555,4050,440503,-21629,257151469,0.19,minimize,0.0,72,72,3050,917138173,2050,9120,-21629,2465228,1198.994,4049,622272,1.00876,0.0,4000,622272,MaxEff,1.41,1050,0,5068,1135.144,2000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6879352033138,,,,,,-42392,,,minimize,,,193,6100,,4100,18215,,,,8094,,1.88833,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta38_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4738110676408,459,3028291,175345,1833,173510,-7574,500503762,0.081,minimize,0.0,21,21,1380,2107993859,930,4128,-7574,1997499,1199.522,1832,1021028,0.476948,0.0,1800,1021028,MaxEff,0.63,480,0,2299,851.479,900
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.0863973759115,2017,5201824,547070,8092,538976,-24411,845845653,0.377,minimize,0.0,86,86,6100,726521782,4100,18212,-24411,4808364,1198.081,8091,219034,1.9241,0.0,8000,219034,MaxEff,1.41,2100,0,10102,1094.203,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3947037905455,2017,1648005,1373895,8092,1365801,-41113,203782105,0.371,minimize,0.0,181,181,6100,879518683,4100,18212,-41113,910715,1198.102,8091,371358,1.9008,0.0,8000,371358,MaxEff,3.16,2100,0,10102,62.511,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta56_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta56_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.673073463142,765,4099338,293188,3049,290137,-16020,238873606,0.141,minimize,0.0,73,73,2300,691886605,1550,6864,-16020,3030720,1199.218,3048,1012465,0.781322,0.0,3000,1012465,MaxEff,0.94,800,0,3811,13.066,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta54_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6444410532713,763,3796205,387474,3053,384419,-16651,338933500,0.138,minimize,0.0,104,104,2300,-1474998543,1550,6868,-16651,3100401,1199.231,3052,616328,0.767352,0.0,3000,616328,MaxEff,0.94,800,0,3819,385.669,1500
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_9a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6239681877196,,,,,,-24739,,,minimize,,,165,6100,,4100,18208,,,,8087,,1.89926,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta54_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4346597958356,,,,,,-16651,,,minimize,,,104,2300,,1550,6868,,,,3052,,0.77211,,3000,,MaxEff,,800,0,,,1500
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6960392221808,,,,,,-43268,,,minimize,,,177,6100,,4100,18206,,,,8085,,1.89903,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3849874846637,2020,4907561,1433604,8088,1425514,-42332,207857420,0.39,minimize,0.0,294,294,6100,929463755,4100,18208,-42332,3823458,1198.013,8087,489996,1.98644,0.0,8000,489996,MaxEff,3.16,2100,0,10094,186.257,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4332376383245,2019,2368123,1453227,8088,1445137,-43043,172432945,0.384,minimize,0.0,158,158,6100,-922696171,4100,18208,-43043,1661713,1198.104,8087,386342,1.89672,0.0,8000,386342,MaxEff,3.16,2100,0,10094,1068.132,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta43_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta43_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5524953920394,608,3417335,278993,2426,276565,-9869,581161936,0.112,minimize,0.0,35,35,1830,-1027498421,1230,5476,-9869,3041277,1199.395,2425,355840,0.607409,0.0,2400,355840,MaxEff,0.94,630,0,3040,825.898,1200
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_9a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6544940713793,,,,,,-29394,,,minimize,,,307,6100,,4100,18209,,,,8088,,1.89407,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta46_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta46_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.424523146823,,,,,,-10385,,,minimize,,,22,1830,,1230,5482,,,,2431,,0.650531,,2400,,MaxEff,,630,0,,,1200
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4835946988314,2022,2921545,1745517,8088,1737427,-43913,419559489,0.382,minimize,0.0,298,298,6100,-1668115550,4100,18208,-43913,2218072,1198.109,8087,100391,1.89485,0.0,8000,100391,MaxEff,3.16,2100,0,10094,1191.78,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3748814482242,2020,1666090,1386063,8085,1377976,-43025,187901581,0.39,minimize,0.0,171,171,6100,587890450,4100,18205,-43025,982257,1198.08,8084,337664,1.92509,0.0,8000,337664,MaxEff,3.16,2100,0,10088,61.82,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta53_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4294288232923,,,,,,-15213,,,minimize,,,60,2300,,1550,6865,,,,3049,,0.768173,,3000,,MaxEff,,800,0,,,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta47_3a_alloc1_MaxEffSpread.dzn,OPTIMAL_SOLUTION,113.66865002177656,602,541475,246262,2432,243828,-9610,72928128,0.113,minimize,0.0,35,35,1830,-1779853838,1230,5482,-9610,482030,112.526,2431,43384,0.647968,0.0,2400,43384,MaxEff,0.63,630,0,3052,84.853,1200
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3991681281477,2018,2264233,1510616,8088,1502526,-43834,167871190,0.38,minimize,0.0,160,160,6100,2075701310,4100,18208,-43834,1585499,1198.109,8087,354819,1.88989,0.0,8000,354819,MaxEff,3.16,2100,0,10094,1196.927,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3611199688166,2019,2002318,1401879,8084,1393793,-43933,198705546,0.383,minimize,0.0,145,145,6100,653031053,4100,18204,-43933,1284317,1198.029,8083,424171,1.97053,0.0,8000,424171,MaxEff,3.16,2100,0,10086,72.104,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.186276819557,2017,4028349,1002475,8092,994381,-33338,637200709,0.382,minimize,0.0,151,151,6100,634813226,4100,18212,-33338,3563079,1198.158,8091,160002,1.84304,0.0,8000,160002,MaxEff,2.11,2100,0,10102,1047.099999,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta77_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3972413074225,2020,2122830,1441248,8097,1433149,-42791,194684281,0.387,minimize,0.0,140,140,6100,-2005740396,4100,18217,-42791,1517461,1198.135,8096,321486,1.86435,0.0,8000,321486,MaxEff,3.16,2100,0,10112,1150.862,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta38_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4747882392257,,,,,,-7574,,,minimize,,,21,1380,,930,4128,,,,1832,,0.513484,,1800,,MaxEff,,480,0,,,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta35_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta35_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4788275696337,,,,,,-8448,,,minimize,,,38,1380,,930,4125,,,,1829,,0.510275,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta34_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5227045398206,462,2240605,203527,1833,201692,-10261,420534043,0.087,minimize,0.0,33,33,1380,876895142,930,4128,-10261,1370486,1199.508,1832,854750,0.490395,0.0,1800,854750,MaxEff,0.94,480,0,2299,307.37,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6792001202703,,,,,,-43025,,,minimize,,,171,6100,,4100,18205,,,,8084,,1.88392,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4185477942228,2020,2844344,1455561,8091,1447468,-44407,351452906,0.396,minimize,0.0,209,209,6100,156173198,4100,18211,-44407,2175117,1198.036,8090,246396,1.96421,0.0,8000,246396,MaxEff,3.16,2100,0,10100,485.766,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta34_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5043787136674,461,2102299,202247,1833,200412,-10261,422906928,0.082,minimize,0.0,33,33,1380,-1219367468,930,4128,-10261,1247812,1199.51,1832,839144,0.48736,0.0,1800,839144,MaxEff,0.94,480,0,2299,317.776,900
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3578779045492,2020,2833723,1427641,8086,1419553,-43268,170150623,0.388,minimize,0.0,177,177,6100,1317952684,4100,18206,-43268,2063771,1198.029,8085,411632,1.96995,0.0,8000,411632,MaxEff,3.16,2100,0,10090,723.269,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.686367854476,,,,,,-43882,,,minimize,,,155,6100,,4100,18207,,,,8086,,1.94553,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta70_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta70_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7640813551843,1013,1712009,408017,4045,403970,-20191,348146803,0.188,minimize,0.0,65,65,3050,1227937412,2050,9115,-20191,1154070,1199.0,4044,491698,0.999399,0.0,4000,491698,MaxEff,1.41,1050,0,5058,35.046,2000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta63_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta63_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7488538976759,1015,3735141,352445,4051,348392,-16393,252370380,0.187,minimize,0.0,80,80,3050,-501699360,2050,9121,-16393,2833900,1198.986,4050,819622,1.0133,0.0,4000,819622,MaxEff,0.94,1050,0,5070,38.483,2000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta51_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta51_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5900418534875,763,6103959,225290,3053,222235,-14933,216175434,0.141,minimize,0.0,70,70,2300,-1054281148,1550,6868,-14933,4709543,1199.225,3052,1340643,0.773434,0.0,3000,1340643,MaxEff,0.94,800,0,3819,4.604,1500
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7069276515394,,,,,,-46430,,,minimize,,,206,6100,,4100,18207,,,,8086,,2.01077,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta31_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta31_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4761486500502,458,3199310,185877,1829,184046,-7729,453264258,0.08,minimize,0.0,22,22,1380,-1333773584,930,4124,-7729,2222546,1199.516,1828,966485,0.481937,0.0,1800,966485,MaxEff,0.63,480,0,2291,10.93,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6968113034964,,,,,,-47213,,,minimize,,,133,6100,,4100,18205,,,,8084,,1.89347,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta33_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta33_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4035806376487,,,,,,-9438,,,minimize,,,31,1380,,930,4127,,,,1831,,0.51598,,1800,,MaxEff,,480,0,,,900
