configuration,problem,model,data_file,status,time,restarts,intVars,run,initTime,solveTime,method,flatTime,backjumps,optTime,nSolutions,solver_objective,flatIntConstraints,objective,baseMem,trailMem,eliminatedImplications,flatBoolVars,flatBoolConstraints,failures,nogoods,nodes,propagations,peakDepth,propagators,paths,flatIntVars,evaluatedHalfReifiedConstraints,randomSeed,boolVariables,evaluatedReifiedConstraints,peakMem,variables
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta46_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta46_2a_alloc1_MinDis.dzn,UNKNOWN,1200.5576175358146,0,2439,MinDis_dcmp,0.108,1199.375,minimize,0.622025,2322701,0.0,0,-1,5490,,0.0,0.94,630,1830,2400,597172,597172,2920222,451061703,604,3060,0,2437,1230,-1102057890,258798,1200,0.0,261239
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,SATISFIED,1200.6108911205083,7,3067,MinDis_dcmp,0.137,1199.232,minimize,0.769604,3920160,5.099,7,272137,6886,272137,0.0,0.94,800,2300,3000,1347947,1347947,5274102,302934251,765,3835,0,3065,1550,-1110316183,195354,1500,0.0,198423
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta79_5a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,570.9121973142028,123,8102,MinDis_dcmp,0.397,567.252,minimize,1.90512,8369089,567.147,123,0,18226,0,0.0,3.16,2100,6100,8000,46955,46955,8659363,136132168,2020,10110,0,8100,4100,976077359,2225440,4000,0.0,2233544
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta55_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta55_5a_alloc1_MinDis.dzn,SATISFIED,1200.5845772251487,1,3066,MinDis_dcmp,0.136,1199.199,minimize,0.797488,3775580,3.504,1,578022,6885,578022,0.0,0.94,800,2300,3000,1105909,1105909,4882879,294154692,763,3833,0,3064,1550,-387006843,215529,1500,0.0,218597
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta59_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta59_5a_alloc1_MinDis.dzn,SATISFIED,1200.5509573686868,1,3067,MinDis_dcmp,0.134,1199.274,minimize,0.724392,8447010,4.969,1,1942050,6886,1942050,0.0,0.94,800,2300,3000,1506779,1506779,9955230,235397591,760,3835,0,3065,1550,-1657234261,218992,1500,0.0,222061
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta31_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta31_2a_alloc1_MinDis.dzn,SATISFIED,1200.5510148312896,1,1836,MinDis_dcmp,0.083,1199.477,minimize,0.524023,2286340,168.902,1,414736,4132,414736,0.0,0.63,480,1380,1800,885367,885367,3172447,440552927,454,2299,0,1834,930,1531538199,194672,900,0.0,196510
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta39_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta39_2a_alloc1_MinDis.dzn,UNKNOWN,1200.6198352929205,0,1836,MinDis_dcmp,0.081,1199.497,minimize,0.514955,6252388,0.0,0,-1,4132,,0.0,16.02,480,1380,1800,157714,157714,6410553,9154316,454,2299,0,1834,930,-1925432225,684890,900,0.0,686728
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta62_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta62_5a_alloc1_MinDis.dzn,SATISFIED,1201.1467476729304,2,4067,MinDis_dcmp,0.191,1198.98,minimize,1.01726,11882376,1068.81,2,3009126,9141,3009126,0.0,10.68,1050,3050,4000,406064,406064,12291298,199948340,1007,5090,0,4065,2050,1151798863,1145820,2000,0.0,1149889
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta58_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta58_3a_alloc1_MinDis.dzn,SATISFIED,1200.8091667443514,2,3064,MinDis_dcmp,0.141,1199.228,minimize,0.774378,8795271,964.067,2,309680,6881,309680,0.0,16.02,800,2300,3000,155676,155676,8953222,145647017,762,3833,0,3062,1550,263991182,894397,1500,0.0,897463
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_10a_alloc1_MinDis.dzn,SATISFIED,1201.7802608199418,,,MinDis_dcmp,,,minimize,1.96046,,,27,,18252,451419,,,2100,6100,8000,,,,,,,0,8121,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta62_3a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,92.22372945956886,33,4059,MinDis_dcmp,0.185,90.47,minimize,1.001409,2970830,90.442,33,0,9131,0,0.0,1.41,1050,3050,4000,28830,28830,3032195,50423253,1013,5078,0,4057,2050,-1765523149,441344,2000,0.0,445405
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta64_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta64_4a_alloc1_MinDis.dzn,SATISFIED,1200.9776158072054,14,4052,MinDis_dcmp,0.185,1199.0,minimize,1.02512,3627341,1067.333,14,35593,9125,35593,0.0,3.16,1050,3050,4000,499546,499546,4141986,317096769,1016,5062,0,4050,2050,909167293,572254,2000,0.0,576308
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_7a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_7a_alloc1_MinDis.dzn,UNKNOWN,1201.3779673483223,0,8109,MinDis_dcmp,0.398,1198.198,minimize,1.82664,23014842,0.0,0,-1,18235,,0.0,3.16,2100,6100,8000,33024,33024,23049867,616081104,2004,10120,0,8107,4100,-1363338376,890744,4000,0.0,898855
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,450.37487030029297,130,8110,MinDis_dcmp,0.399,446.74,minimize,1.89659,4955022,446.633,130,0,18235,0,0.0,3.16,2100,6100,8000,30770,30770,5239555,95964769,2019,10124,0,8108,4100,-2029718150,2264931,4000,0.0,2273043
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_5a_alloc1_MinDis.dzn,SATISFIED,1201.1099044624716,8,8103,MinDis_dcmp,0.395,1198.083,minimize,1.92444,8240699,3.999,8,1172136,18227,1172136,0.0,3.16,2100,6100,8000,11695,11695,8270551,558448801,2020,10112,0,8101,4100,1408762447,557017,4000,0.0,565122
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta49_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta49_3a_alloc1_MinDis.dzn,SATISFIED,1200.596310146153,7,2441,MinDis_dcmp,0.112,1199.36,minimize,0.641453,2246446,1073.31,7,47384,5493,47384,0.0,0.94,630,1830,2400,635636,635636,2886528,457250161,604,3062,0,2439,1230,1954826542,285009,1200,0.0,287452
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta57_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta57_5a_alloc1_MinDis.dzn,UNKNOWN,1200.6323620975018,0,3067,MinDis_dcmp,0.144,1199.247,minimize,0.752848,6880492,0.0,0,-1,6886,,0.0,1.41,800,2300,3000,1508198,1508198,8389374,258915475,754,3835,0,3065,1550,-738086492,257899,1500,0.0,260968
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_10a_alloc1_MinDis.dzn,UNKNOWN,1201.7010833770037,,,MinDis_dcmp,,,minimize,1.99661,,,0,,18255,,,,2100,6100,8000,,,,,,,0,8124,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta79_9a_alloc1_MinDis.dzn,UNKNOWN,1201.4876382350922,0,8118,MinDis_dcmp,0.394,1198.279,minimize,1.84607,10386934,0.0,0,-1,18246,,0.0,3.16,2100,6100,8000,14327,14327,10403262,460360029,2004,10134,0,8116,4100,1699421225,1012737,4000,0.0,1020857
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_6a_alloc1_MinDis.dzn,UNKNOWN,1201.2791422717273,0,8105,MinDis_dcmp,0.396,1198.171,minimize,1.87618,30654989,0.0,0,-1,18230,,0.0,3.16,2100,6100,8000,43145,43145,30700135,604653389,2004,10114,0,8103,4100,-2023539197,676063,4000,0.0,684170
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta39_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta39_3a_alloc1_MinDis.dzn,SATISFIED,1200.4867115039378,3,1840,MinDis_dcmp,0.082,1199.485,minimize,0.51565,1015802,596.269,3,80134,4137,80134,0.0,0.63,480,1380,1800,704708,704708,1722147,459422892,457,2305,0,1838,930,-1349174765,179060,900,0.0,180902
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,SATISFIED,1201.6791318189353,,,MinDis_dcmp,,,minimize,1.89945,,,31,,18250,205703,,,2100,6100,8000,,,,,,,0,8120,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,SATISFIED,1200.9027092885226,12,2442,MinDis_dcmp,0.109,1199.362,minimize,0.639166,950604,1082.797,12,214,5494,214,0.0,10.68,630,1830,2400,261763,261763,1218926,148451015,604,3064,0,2440,1230,-754843907,1093679,1200,0.0,1096123
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,UNKNOWN,1201.4303712956607,0,8126,MinDis_dcmp,0.393,1198.281,minimize,1.80657,12670688,0.0,0,-1,18255,,0.0,3.16,2100,6100,8000,19536,19536,12692226,500828544,2004,10148,0,8124,4100,311747739,945236,4000,0.0,953364
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta72_10a_alloc1_MinDis.dzn,SATISFIED,1201.295323178172,4,8123,MinDis_dcmp,0.393,1198.216,minimize,1.84599,11940164,113.068,4,349984,18252,349984,0.0,3.16,2100,6100,8000,17157,17157,11967371,596039785,2017,10142,0,8121,4100,-43259655,774318,4000,0.0,782443
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta33_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta33_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,6.661337548866868,4,1839,MinDis_dcmp,0.082,5.704,minimize,0.524325,54560,5.689,4,0,4135,0,0.0,0.42,480,1380,1800,8544,8544,64870,4450011,460,2305,0,1837,930,-1561668108,151447,900,0.0,153288
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta37_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta37_2a_alloc1_MinDis.dzn,SATISFIED,1200.5214110258967,3,1840,MinDis_dcmp,0.085,1199.461,minimize,0.537417,2641631,263.749,3,59536,4136,59536,0.0,0.63,480,1380,1800,1010647,1010647,3653997,392350801,461,2307,0,1838,930,-1341044410,164262,900,0.0,166104
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta46_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta46_3a_alloc1_MinDis.dzn,SATISFIED,1200.744328102097,6,2443,MinDis_dcmp,0.113,1199.351,minimize,0.648561,7444408,205.162,6,58372,5495,58372,0.0,7.12,630,1830,2400,757631,757631,8205632,440669614,604,3066,0,2441,1230,-1594833339,614869,1200,0.0,617314
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_7a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_7a_alloc1_MinDis.dzn,UNKNOWN,1201.1650279592723,0,8114,MinDis_dcmp,0.379,1198.139,minimize,1.87556,18399325,0.0,0,-1,18240,,0.0,3.16,2100,6100,8000,28733,28733,18430059,828591171,2004,10130,0,8112,4100,1317806616,555034,4000,0.0,563150
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_8a_alloc1_MinDis.dzn,SATISFIED,1201.688129907474,,,MinDis_dcmp,,,minimize,1.89344,,,114,,18240,7848,,,2100,6100,8000,,,,,,,0,8111,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta52_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta52_5a_alloc1_MinDis.dzn,SATISFIED,1200.7443978469819,24,3066,MinDis_dcmp,0.137,1199.222,minimize,0.776656,5738901,44.101,24,146973,6885,146973,0.0,3.16,800,2300,3000,1068780,1068780,6826365,195739393,762,3833,0,3064,1550,1053354911,579679,1500,0.0,582747
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta42_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_3a_alloc1_MinDis.dzn,SATISFIED,1200.799576567486,3,2443,MinDis_dcmp,0.113,1199.34,minimize,0.661265,2299938,953.906,3,221320,5495,221320,0.0,0.94,630,1830,2400,342692,342692,2644618,357210028,604,3066,0,2441,1230,-1728062163,610582,1200,0.0,613027
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta31_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta31_3a_alloc1_MinDis.dzn,SATISFIED,1200.491189584136,2,1840,MinDis_dcmp,0.081,1199.479,minimize,0.520194,2241885,748.675,2,151718,4137,151718,0.0,0.63,480,1380,1800,975637,975637,3218743,405208428,459,2305,0,1838,930,-1909457701,187280,900,0.0,189122
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta68_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta68_3a_alloc1_MinDis.dzn,SATISFIED,1201.094479719177,3,4055,MinDis_dcmp,0.185,1199.006,minimize,1.02108,36921653,0.642,3,1381094,9127,1381094,0.0,10.68,1050,3050,4000,102861,102861,37028544,747168209,1013,5070,0,4053,2050,-358182927,725830,2000,0.0,729887
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta65_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta65_4a_alloc1_MinDis.dzn,SATISFIED,1201.2197850886732,55,4060,MinDis_dcmp,0.186,1198.979,minimize,1.02577,27190136,1196.67,55,1,9133,1,0.0,7.12,1050,3050,4000,123333,123333,27368099,662195110,1013,5078,0,4058,2050,282861831,1112949,2000,0.0,1117011
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta38_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,537.3388920612633,2,1839,MinDis_dcmp,0.078,536.349,minimize,0.446592,1134771,536.245,2,0,4135,0,0.0,0.63,480,1380,1800,381094,381094,1516737,199086851,454,2305,0,1837,930,-1304221664,190174,900,0.0,192015
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta67_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta67_5a_alloc1_MinDis.dzn,SATISFIED,1200.7206056471914,2,4065,MinDis_dcmp,0.178,1199.079,minimize,0.92092,6782870,27.833,2,738620,9139,738620,0.0,2.11,1050,3050,4000,813223,813223,7598969,242232663,1010,5086,0,4063,2050,-389946048,415980,2000,0.0,420047
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_9a_alloc1_MinDis.dzn,SATISFIED,1201.8233058881015,,,MinDis_dcmp,,,minimize,1.92827,,,3,,18245,543576,,,2100,6100,8000,,,,,,,0,8115,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_6a_alloc1_MinDis.dzn,SATISFIED,1201.5965387485921,36,8105,MinDis_dcmp,0.387,1198.058,minimize,1.96179,23685179,641.994,36,167500,18230,167500,0.0,4.75,2100,6100,8000,62462,62462,23821504,175894628,2020,10114,0,8103,4100,1054219753,1800015,4000,0.0,1808122
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta56_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta56_4a_alloc1_MinDis.dzn,UNKNOWN,1200.8094493113458,0,3061,MinDis_dcmp,0.135,1199.274,minimize,0.728769,760354,0.0,0,-1,6879,,0.0,16.02,800,2300,3000,149981,149981,911086,3681267,754,3825,0,3059,1550,1661610286,1028497,1500,0.0,1031560
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta80_5a_alloc1_MinDis.dzn,SATISFIED,1201.5463980454952,,,MinDis_dcmp,,,minimize,1.83018,,,43,,18229,690949,,,2100,6100,8000,,,,,,,0,8103,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_5a_alloc1_MinDis.dzn,SATISFIED,1201.5409245807678,,,MinDis_dcmp,,,minimize,1.77728,,,132,,18225,3800,,,2100,6100,8000,,,,,,,0,8099,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,803.8948633894324,12,2439,MinDis_dcmp,0.113,802.462,minimize,0.653997,14644920,802.38,12,0,5490,0,0.0,7.12,630,1830,2400,356095,356095,15007779,301934379,604,3060,0,2437,1230,173583325,621513,1200,0.0,623954
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_8a_alloc1_MinDis.dzn,UNKNOWN,1201.3628131914884,0,8115,MinDis_dcmp,0.388,1198.217,minimize,1.79026,5017794,0.0,0,-1,18242,,0.0,3.16,2100,6100,8000,19343,19343,5038389,345177140,2004,10130,0,8113,4100,1991101411,1362984,4000,0.0,1371101
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta57_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta57_3a_alloc1_MinDis.dzn,UNKNOWN,1200.7478979155421,0,3059,MinDis_dcmp,0.136,1199.29,minimize,0.738795,4327447,0.0,0,-1,6876,,0.0,16.02,800,2300,3000,143799,143799,4471997,7808494,754,3823,0,3057,1550,-136477089,820010,1500,0.0,823071
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta45_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta45_3a_alloc1_MinDis.dzn,SATISFIED,1200.6313028056175,8,2439,MinDis_dcmp,0.108,1199.351,minimize,0.648141,2121391,766.868,8,48074,5491,48074,0.0,0.94,630,1830,2400,544773,544773,2670977,445107348,604,3058,0,2437,1230,-163910234,314254,1200,0.0,316695
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta58_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta58_5a_alloc1_MinDis.dzn,SATISFIED,1200.867399154231,42,3072,MinDis_dcmp,0.14,1199.233,minimize,0.76547,3530450,148.957,42,28673,6891,28673,0.0,2.11,800,2300,3000,897351,897351,4460011,278276569,763,3845,0,3070,1550,-1065685456,668168,1500,0.0,671242
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,3.932944554835558,12,3059,MinDis_dcmp,0.133,2.769,minimize,0.692376,106346,2.762,12,0,6876,0,0.0,0.63,800,2300,3000,1009,1009,116436,2543159,764,3823,0,3057,1550,-1200752799,171395,1500,0.0,174456
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_7a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta72_7a_alloc1_MinDis.dzn,UNKNOWN,1201.3519865721464,0,8111,MinDis_dcmp,0.384,1198.243,minimize,1.81789,12314909,0.0,0,-1,18237,,0.0,3.16,2100,6100,8000,17277,17277,12334187,595883869,2004,10124,0,8109,4100,2078952356,750767,4000,0.0,758880
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_9a_alloc1_MinDis.dzn,UNKNOWN,1201.3597589619458,0,8116,MinDis_dcmp,0.388,1198.093,minimize,1.97778,14239458,0.0,0,-1,18244,,0.0,3.16,2100,6100,8000,19594,19594,14261053,750808122,2004,10130,0,8114,4100,-695658340,705028,4000,0.0,713146
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta72_6a_alloc1_MinDis.dzn,SATISFIED,1201.7342171799392,,,MinDis_dcmp,,,minimize,1.93559,,,70,,18232,299247,,,2100,6100,8000,,,,,,,0,8105,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta72_9a_alloc1_MinDis.dzn,SATISFIED,1201.5809999592602,2,8119,MinDis_dcmp,0.381,1198.173,minimize,1.90723,566969,452.09,2,683924,18247,683924,0.0,2.11,2100,6100,8000,22110,22110,594311,114798637,2004,10136,0,8117,4100,-1951339562,1437231,4000,0.0,1445352
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta72_5a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,1099.0019947439432,187,8103,MinDis_dcmp,0.367,1095.46,minimize,1.85549,4243586,1095.355,187,0,18227,0,0.0,3.16,2100,6100,8000,31727,31727,4645679,286029304,2018,10112,0,8101,4100,69239558,2244020,4000,0.0,2252125
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_7a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta79_7a_alloc1_MinDis.dzn,SATISFIED,1201.5779080111533,,,MinDis_dcmp,,,minimize,1.92338,,,38,,18236,26093,,,2100,6100,8000,,,,,,,0,8108,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta80_9a_alloc1_MinDis.dzn,SATISFIED,1201.5529845338315,,,MinDis_dcmp,,,minimize,1.79764,,,54,,18249,206063,,,2100,6100,8000,,,,,,,0,8119,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta80_8a_alloc1_MinDis.dzn,SATISFIED,1201.2403291612864,4,8117,MinDis_dcmp,0.378,1198.156,minimize,1.90513,10071268,8.27,4,358924,18244,358924,0.0,3.16,2100,6100,8000,13708,13708,10095040,703828702,2016,10134,0,8115,4100,996035609,545065,4000,0.0,553184
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta34_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta34_3a_alloc1_MinDis.dzn,SATISFIED,1200.544517043978,9,1844,MinDis_dcmp,0.081,1199.511,minimize,0.489744,3258806,1057.773999,9,69932,4141,69932,0.0,1.41,480,1380,1800,881183,881183,4144368,378441927,461,2313,0,1842,930,-173747376,306983,900,0.0,308829
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,SATISFIED,1201.6151758916676,,,MinDis_dcmp,,,minimize,1.79307,,,29,,18250,217741,,,2100,6100,8000,,,,,,,0,8119,4100,,,4000,,
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta55_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta55_3a_alloc1_MinDis.dzn,SATISFIED,1200.5799149610102,1,3058,MinDis_dcmp,0.134,1199.199,minimize,0.798345,3131794,0.151,1,564521,6875,564521,0.0,0.94,800,2300,3000,1140551,1140551,4273772,315019241,755,3821,0,3056,1550,-1938453029,174952,1500,0.0,178012
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta35_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta35_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,117.52046681009233,2,1837,MinDis_dcmp,0.079,116.583,minimize,0.493933,394304,116.484,2,0,4133,0,0.0,0.94,480,1380,1800,130694,130694,525913,50064748,460,2301,0,1835,930,1896164621,183622,900,0.0,185461
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta43_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta43_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,765.0367542319,5,2433,MinDis_dcmp,0.111,763.77,minimize,0.660274,2123632,763.696,5,0,5484,0,0.0,0.63,630,1830,2400,186601,186601,2312677,370647984,604,3048,0,2431,1230,375360589,402433,1200,0.0,404868
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta38_3a_alloc1_MinDis.dzn,SATISFIED,1200.570863775909,6,1843,MinDis_dcmp,0.081,1199.473,minimize,0.526242,1975493,741.839,6,223142,4140,223142,0.0,0.63,480,1380,1800,1025526,1025526,3003943,462342088,454,2311,0,1841,930,1412725604,190157,900,0.0,192002
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta69_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta69_4a_alloc1_MinDis.dzn,SATISFIED,1200.8717939872295,82,4063,MinDis_dcmp,0.184,1198.966,minimize,1.0339,3330225,1161.291,82,445,9136,445,0.0,1.41,1050,3050,4000,743322,743322,4154150,243113218,1016,5084,0,4061,2050,291252518,695814,2000,0.0,699879
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_6a_alloc1_MinDis.dzn,UNKNOWN,1201.3774903994054,0,8110,MinDis_dcmp,0.39,1198.121,minimize,1.90346,9821090,0.0,0,-1,18235,,0.0,2.11,2100,6100,8000,17669,17669,9840170,419173169,2004,10124,0,8108,4100,1348578286,1136252,4000,0.0,1144364
